"gene_id","avg_rank"
"ENSG00000136942",2475
"ENSG00000226953",2475
"ENSG00000204434",2475.4
"ENSG00000130222",2475.6
"ENSG00000076003",2476
"ENSG00000171208",2476.6
"ENSG00000169994",2476.8
"ENSG00000167106",2477
"ENSG00000150551",2477.2
"ENSG00000229536",2477.4
"ENSG00000243024",2477.4
"ENSG00000231040",2477.4
"ENSG00000279166",2477.6
"ENSG00000121966",2478
"ENSG00000231079",2478
"ENSG00000067057",2478.2
"ENSG00000115919",2478.6
"ENSG00000148303",2478.6
"ENSG00000183091",2478.8
"ENSG00000231969",2478.8
"ENSG00000286207",2479
"ENSG00000257815",2479.2
"ENSG00000095303",2479.4
"ENSG00000153234",2479.6
"ENSG00000144278",2480
"ENSG00000238057",2480.2
"ENSG00000260850",2481.4
"ENSG00000227482",2481.6
"ENSG00000286234",2482
"ENSG00000223784",2482
"ENSG00000238266",2482.4
"ENSG00000224578",2482.4
"ENSG00000136810",2482.4
"ENSG00000227355",2482.6
"ENSG00000173598",2482.6
"ENSG00000237844",2482.8
"ENSG00000286850",2483
"ENSG00000235335",2483
"ENSG00000130707",2483.2
"ENSG00000270557",2483.4
"ENSG00000136830",2483.8
"ENSG00000259905",2483.8
"ENSG00000103460",2483.8
"ENSG00000236107",2483.8
"ENSG00000204334",2484.2
"ENSG00000106780",2484.4
"ENSG00000228222",2484.6
"ENSG00000259953",2484.8
"ENSG00000066629",2485
"ENSG00000065328",2485.4
"ENSG00000229941",2485.6
"ENSG00000260135",2486
"ENSG00000144320",2486.8
"ENSG00000087253",2487
"ENSG00000231646",2487
"ENSG00000258084",2487.2
"ENSG00000234961",2487.6
"ENSG00000151655",2487.8
"ENSG00000139352",2488
"ENSG00000144331",2488
"ENSG00000246379",2488.4
"ENSG00000188452",2488.6
"ENSG00000162998",2488.8
"ENSG00000115415",2488.8
"ENSG00000258048",2489
"ENSG00000288064",2489
"ENSG00000198610",2489.2
"ENSG00000148175",2489.8
"ENSG00000165309",2490
"ENSG00000231858",2490
"ENSG00000139329",2490
"ENSG00000107537",2490.2
"ENSG00000234156",2490.4
"ENSG00000238217",2491
"ENSG00000211897",2491.4
"ENSG00000270757",2491.4
"ENSG00000248079",2491.6
"ENSG00000138356",2492.2
"ENSG00000168530",2492.2
"ENSG00000107485",2492.4
"ENSG00000182329",2492.4
"ENSG00000163599",2493
"ENSG00000287524",2493.2
"ENSG00000174453",2493.2
"ENSG00000144452",2493.6
"ENSG00000183049",2493.8
"ENSG00000155754",2494.2
"ENSG00000163596",2494.6
"ENSG00000245768",2494.8
"ENSG00000115361",2494.8
"ENSG00000188282",2495.2
"ENSG00000233117",2495.2
"ENSG00000012779",2495.4
"ENSG00000234281",2495.6
"ENSG00000276850",2496.4
"ENSG00000111145",2496.4
"ENSG00000140937",2496.6
